Общий викенд,Викенд в месяце,Месяц,Даты,Дней в викенде,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,Апрель,с 11 апр. 2019 по 14 апр. 2019,3,Сеансы,"29,015","23,214","14,730","16,682","9,036","2,560","2,934","4,254","1,639","1,061","1,007","1,073","1,397",445,467,"1,685",537,878,575,464,,,,,,,
15,2,Апрель,с 11 апр. 2019 по 14 апр. 2019,3,Сборы за сеанс,"5,025","5,557","5,502","3,569","4,920","4,926","3,788","2,310","5,279","5,530","5,611","4,820","3,488","8,573","6,413","1,725","5,346","2,663","3,946","3,871",,,,,,,
15,2,Апрель,с 11 апр. 2019 по 14 апр. 2019,3,Среднее количество зрителей,17,20,20,15,20,19,20,10,19,24,15,20,13,28,21,14,20,13,15,9,,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Фильм,Миллиард,После,Проклятие плачущей,Шазам!,Хеллбой,Домовой,Пушистый шпион,Кладбище домашних животных,Дамбо,Нуреев. Белый ворон,Миа и белый лев,Код Красный,Щенячий патруль: Мегащенки,Как приручить дракона 3,МУЛЬТ в кино. Выпуск № 95,Балканский рубеж,Потерянное звено,Капитан Марвел,Зеленая книга,Высшее общество,,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Сборы,"168,690,979","106,352,246","68,236,880","40,184,152","36,485,012","24,008,287","22,422,361","18,858,908","13,732,309","6,679,838","5,405,073","4,963,035","4,097,111","2,383,832","2,327,403","1,544,417","1,317,445","1,244,922","1,212,435","1,061,873",,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Зрители,"587,887","414,851","252,192","148,517","132,703","114,045","102,644","73,679","60,110","21,816","23,455","12,726","24,637","11,407","19,603","7,010","6,659","5,218","4,565","3,555",,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Сеансы,"30,460","14,705","18,881","8,550","11,176","8,283","8,244","5,029","3,461","2,336","1,414",900,"1,443",563,"2,317",452,799,242,272,409,,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Сборы за сеанс,"5,538","7,232","3,614","4,699","3,264","2,898","2,719","3,750","3,967","2,859","3,822","5,514","2,839","4,234","1,004","3,416","1,648","5,144","4,457","2,596",,,,,,,
16,3,Апрель,с 18 апр. 2019 по 21 апр. 2019,3,Среднее количество зрителей,19,28,13,17,11,13,12,14,17,9,16,14,17,20,8,15,8,21,16,8,,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Фильм,Миллиард,После,Проклятие плачущей,Большое путешествие,Игры разумов,Шазам!,Хеллбой,Последствия,Домовой,Пушистый шпион,Кладбище домашних животных,Нуреев. Белый ворон,Дамбо,Мстители: Финал,Варавва,Синонимы,Миа и белый лев,Букашки 2,Бладфест,МУЛЬТ в кино. Выпуск №96,,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Сборы,"80,647,741","32,254,801","28,782,018","26,698,406","22,563,877","19,291,507","13,992,972","9,859,109","8,808,521","6,583,565","6,448,287","4,973,926","4,732,851","4,182,249","3,887,875","2,813,809","2,544,035","1,925,698","1,740,406","1,552,006",,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Зрители,"296,070","127,081","110,483","120,028","67,401","72,829","53,562","31,416","43,092","32,656","26,235","17,836","20,467","14,740","13,336","8,849","11,041","9,102","6,496","12,657",,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Сеансы,"23,254","11,941","11,780","9,798","3,967","6,041","6,383","4,757","4,156","4,762","2,377","2,614","1,844",160,"1,791",786,836,"1,854","1,109","1,211",,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Сборы за сеанс,"3,468","2,701","2,443","2,724","5,687","3,193","2,192","2,072","2,119","1,382","2,712","1,902","2,566","26,139","2,170","3,579","3,043","1,038","1,569","1,281",,,,,,,
17,4,Апрель,с 25 апр. 2019 по 28 апр. 2019,3,Среднее количество зрителей,12,10,9,12,16,12,8,6,10,6,11,6,11,92,7,11,13,4,5,10,,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Фильм,Мстители: Финал,В метре друг от друга,Большое путешествие,Миллиард,Игры разумов,"Щенячий патруль и Нелла, отважная принцесса",Проклятие плачущей,После,Букашки 2,Последствия,Домовой,Спасибо деду за Победу,Шазам!,Дамбо,Пушистый шпион,Велотачки,МУЛЬТ в кино. Выпуск №96,Миа и белый лев,Время монстров,Italian Best Shorts 3: Итальянские фантазии (Лучшие итальянские короткометражки 3: Итальянские фантазии),,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Сборы,"848,543,196","82,018,271","65,901,325","59,586,730","16,960,309","10,259,633","9,185,609","8,980,605","7,145,574","6,713,089","6,590,071","4,015,071","3,300,175","2,751,675","2,736,167","2,408,671","2,389,252","1,660,877","1,647,606","1,606,894",,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Зрители,"2,746,274","309,080","308,931","219,381","51,886","56,118","36,942","34,154","34,690","22,077","31,877","15,453","11,999","11,214","15,267","11,457","19,490","7,256","5,217","5,871",,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Сеансы,"52,489","7,816","13,287","8,208","1,714","3,962","2,766","1,809","2,701","1,788","1,116","1,440",631,339,"1,249","2,133","2,194",269,884,392,,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Сборы за сеанс,"16,166","10,493","4,959","7,259","9,895","2,589","3,320","4,964","2,645","3,754","5,905","2,788","5,230","8,117","2,190","1,129","1,088","6,174","1,863","4,099",,,,,,,
18,1,Май,с 02 мая 2019 по 05 мая 2019,3,Среднее количество зрителей,52,39,23,26,30,14,13,18,12,12,28,10,19,33,12,5,8,26,5,14,,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Фильм,Мстители: Финал,Отпетые мошенницы,В метре друг от друга,Коридор бессмертия,Братство,Большое путешествие,Маугли дикой планеты,Миллиард,Война Анны,Отель Мумбаи: Противостояние,На Париж,Игры разумов,"Щенячий патруль и Нелла, отважная принцесса",Домовой,Мин урдубэр кун хаhан да киирбэт (Надо мною солнце не садится),Играй или умри,Букашки 2,МУЛЬТ в кино. Выпуск № 97,Проклятие плачущей,Дамбо,,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Сборы,"250,740,072","144,687,403","39,519,305","26,265,279","25,381,749","19,084,733","16,839,213","14,435,645","14,429,334","12,343,306","6,300,315","6,039,716","3,891,843","3,416,686","3,047,387","2,708,568","2,249,278","2,094,005","1,392,042","1,176,935",,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Зрители,"810,872","494,308","148,391","103,975","88,241","91,342","75,501","50,522","53,991","37,738","21,605","17,696","21,832","13,890","10,848","9,592","10,220","17,780","5,764","4,627",,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Сеансы,"31,122","14,587","5,487","13,490","8,636","6,560","5,988","3,347","3,373","2,471","2,236",917,"2,293",622,129,"1,177",978,"3,015",553,242,,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Сборы за сеанс,"8,056","9,918","7,202","1,947","2,939","2,909","2,812","4,313","4,277","4,995","2,817","6,586","1,697","5,493","23,623","2,301","2,299",694,"2,517","4,863",,,,,,,
19,2,Май,с 09 мая 2019 по 12 мая 2019,3,Среднее количество зрителей,26,33,27,7,10,13,12,15,16,15,9,19,9,22,84,8,10,5,10,19,,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Фильм,Покемон. Детектив Пикачу,Джон Уик 3,Отпетые мошенницы,Мстители: Финал,В метре друг от друга,Братство,Отель Мумбаи: Противостояние,Маугли дикой планеты,Коридор бессмертия,Танцуй сердцем,Большое путешествие,Проклятые,МУЛЬТ в кино. Выпуск № 97,Мин урдубэр кун хаhан да киирбэт (Надо мною солнце не садится),Миллиард,Игры разумов,Королева сердец,Малыш Кид,SuperЗять,"Щенячий патруль и Нелла, отважная принцесса",,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Сборы,"246,149,368","225,537,778","69,189,538","60,581,304","12,299,634","8,584,265","5,284,497","5,048,864","3,925,815","2,773,798","2,747,652","2,347,231","1,862,389","1,733,804","1,359,270","1,183,055","1,118,512","1,112,616","1,078,361","912,203",,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Зрители,"957,712","788,947","251,785","207,985","47,474","33,399","16,043","27,551","20,064","10,847","14,811","8,567","16,148","6,577","5,264","3,900","3,122","3,354","3,368","6,275",,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Сеансы,"38,108","25,699","11,218","11,362","2,030","4,524","1,103","2,821","4,004","1,838","1,170",712,"2,733",119,515,337,355,823,532,600,,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Сборы за сеанс,"6,459","8,776","6,167","5,331","6,058","1,897","4,791","1,789",980,"1,509","2,348","3,296",681,"14,569","2,639","3,510","3,150","1,351","2,026","1,520",,,,,,,
20,3,Май,с 16 мая 2019 по 19 мая 2019,3,Среднее количество зрителей,25,30,22,18,23,7,14,9,5,5,12,12,5,55,10,11,8,4,6,10,,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Фильм,Аладдин,Тайная жизнь домашних животных 2,Покемон. Детектив Пикачу,Джон Уик 3,"Гори, гори ясно",Отпетые мошенницы,Мстители: Финал,"Красивый, плохой, злой",Ядовитая роза,В метре друг от друга,Плейбой под прикрытием,Отель Мумбаи: Противостояние,МУЛЬТ в кино. Выпуск № 98,Братство,Игрища престолов,Коридор бессмертия,Мин урдубэр кун хаhан да киирбэт (Надо мною солнце не садится),Весёлая ферма,Большое путешествие,Игры разумов,,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Сборы,"378,044,187","144,996,127","94,092,101","75,081,155","44,953,979","25,638,740","16,285,071","10,688,809","5,631,034","3,958,758","2,350,268","1,751,113","1,704,649","1,092,132","938,108","731,461","656,135","583,507","399,839","380,968",,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Зрители,"1,318,850","563,339","405,174","262,016","166,002","94,860","58,095","33,012","16,075","16,880","7,372","5,101","14,575","4,554","3,207","5,225","2,543","3,725","3,430","1,321",,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Сеансы,"37,837","12,103","22,035","13,609","11,964","4,284","3,128","2,161","1,491",783,"1,326",214,"2,108",713,836,853,87,758,245,102,,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Сборы за сеанс,"9,991","11,980","4,270","5,517","3,757","5,984","5,206","4,946","3,776","5,055","1,772","8,182",808,"1,531","1,122",857,"7,541",769,"1,631","3,734",,,,,,,
21,4,Май,с 23 мая 2019 по 26 мая 2019,3,Среднее количество зрителей,34,46,18,19,13,22,18,15,10,21,5,23,6,6,3,6,29,4,14,12,,,,,,,
22,1,Июнь,с 30 мая 2019 по 02 мая 2019,3,Фильм,Тайная жизнь домашних животных 2,Аладдин,Годзилла 2: Король монстров,Покемон. Детектив Пикачу,Джон Уик 3,"Гори, гори ясно",Отпетые мошенницы,"Красивый, плохой, злой",Мстители: Финал,Рокетмен,Куриоса,МУЛЬТ в кино. Выпуск № 98,Золотая перчатка,Так сказал Чарли,Отель Мумбаи: Противостояние,Ядовитая роза,В метре друг от друга,Мин урдубэр кун хаhан да киирбэт (Надо мною солнце не садится),Щенячий патруль и Вспыш и чудо-машинки,Весёлая ферма,,,,,,,
22,1,Июнь,с 30 мая 2019 по 02 мая 2019,3,Сборы,"435,012,684","204,252,204","151,669,139","22,199,967","20,395,515","11,726,573","6,383,330","4,633,079","4,032,443","3,501,969","2,299,505","1,834,230","1,458,264","1,124,984","921,153","839,820","797,810","408,443","355,253","271,219",,,,,,,
22,1,Июнь,с 30 мая 2019 по 02 мая 2019,3,Зрители,"1,849,040","774,956","518,474","103,095","70,335","45,318","24,890","14,712","15,044","7,767","6,293","16,398","4,746","3,723","2,541","2,467","3,563","1,563","1,797","1,869",,,,,,,
22,1,Июнь,с 30 мая 2019 по 02 мая 2019,3,Сеансы,"49,701","23,701","32,412","5,523","3,328","4,372","1,060",848,767,341,456,"3,608",479,512,107,353,193,42,84,164,,,,,,,
